0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.012632600208162613,-0.01341280692751949,-0.005605498207522114,-0.0062786984765116505,0.0,0.0,0.0,0.0,0.0
-0.005605498207522114,-0.0062786984765116505,-0.005593433996746238,-0.006253289752201464,0.0,0.0,0.0,0.0,0.0
-0.005593433996746238,-0.006253289752201464,-0.005610881542297439,-0.006237907412859779,0.0,0.0,0.0,0.0,0.0
-0.005610881542297439,-0.006237907412859779,-0.0055412723251097185,-0.0062848133943434565,0.0,0.0,0.0,0.0,0.0
-0.0055412723251097185,-0.0062848133943434565,-0.005553050633814592,-0.006294712298334931,0.0,0.0,0.0,0.0,0.0
-0.005553050633814592,-0.006294712298334931,-0.005557560217523126,-0.006268209902163142,0.0,0.0,0.0,0.0,0.0
-0.005557560217523126,-0.006268209902163142,-0.005592095145885587,-0.006277264084382433,0.0,0.0,0.0,0.0,0.0
-0.005592095145885587,-0.006277264084382433,-0.005586213144037436,-0.0063169270274511455,0.0,0.0,0.0,0.0,0.0
-0.005586213144037436,-0.0063169270274511455,-0.0055739577547980436,-0.006320747874958756,0.0,0.0,0.0,0.0,0.0
-0.0055739577547980436,-0.006320747874958756,-0.005573269504999591,-0.006332225005245181,0.0,0.0,0.0,0.0,0.0
-0.005573269504999591,-0.006332225005245181,-0.0055599796030557785,-0.0063330995472210255,0.0,0.0,0.0,0.0,0.0
-0.0055599796030557785,-0.0063330995472210255,-0.005558703164994735,-0.006377436620757101,0.0,0.0,0.0,0.0,0.0
-0.005558703164994735,-0.006377436620757101,-0.005511472050006153,-0.006388506871537894,0.0,0.0,0.0,0.0,0.0
-0.005511472050006153,-0.006388506871537894,-0.005503340157951142,-0.006378784965335123,0.0,0.0,0.0,0.0,0.0
-0.005503340157951142,-0.006378784965335123,-0.0054934035346037215,-0.0063705550472842295,0.0,0.0,0.0,0.0,0.0
-0.0054934035346037215,-0.0063705550472842295,-0.005379633899755679,-0.006200670318763204,0.0,0.0,0.0,0.0,0.0
-0.005379633899755679,-0.006200670318763204,-0.004672097244358073,-0.005447173543581389,0.0,0.0,0.0,0.0,0.0
-0.004672097244358073,-0.005447173543581389,-0.0035082782939332754,-0.004182535643947948,0.0,0.0,0.0,0.0,0.0
-0.0035082782939332754,-0.004182535643947948,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-2.958191325865295,-3.3960441356458277,-2.926235432726589,-3.371427202097558,1.0,0.0,0.0,0.0,1.0
-2.926235432726589,-3.371427202097558,-2.915913367942071,-3.3603590188827073,1.0,0.0,0.0,0.0,1.0
-2.915913367942071,-3.3603590188827073,-2.922470121745063,-3.3665325672300677,1.0,0.0,0.0,0.0,1.0
-2.922470121745063,-3.3665325672300677,-2.9145340738576184,-3.3548283435245625,1.0,0.0,0.0,0.0,1.0
-2.9145340738576184,-3.3548283435245625,-2.9204518477943124,-3.3651667114977846,1.0,0.0,0.0,0.0,1.0
-2.9204518477943124,-3.3651667114977846,-2.9055118698793168,-3.3523471627895267,1.0,0.0,0.0,0.0,1.0
-2.9055118698793168,-3.3523471627895267,-2.922878082620164,-3.364262678210834,1.0,0.0,0.0,0.0,1.0
-2.922878082620164,-3.364262678210834,-2.9019086712788655,-3.3452136113926945,1.0,0.0,0.0,0.0,1.0
-2.9019086712788655,-3.3452136113926945,-2.9016986254874038,-3.3498596439938675,1.0,0.0,0.0,0.0,1.0
-2.9016986254874038,-3.3498596439938675,-2.912588495599439,-3.3565282576511994,1.0,0.0,0.0,0.0,1.0
-2.912588495599439,-3.3565282576511994,-2.909707773786244,-3.346783499432615,1.0,0.0,0.0,0.0,1.0
-2.909707773786244,-3.346783499432615,-2.907422900538247,-3.3524084655555955,1.0,0.0,0.0,0.0,1.0
-2.907422900538247,-3.3524084655555955,-2.900476208948342,-3.3389062604476663,1.0,0.0,0.0,0.0,1.0
-2.900476208948342,-3.3389062604476663,-2.905175754255062,-3.3433478573550923,1.0,0.0,0.0,0.0,1.0
